Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2016-129238,2016-01-31,2016-02-04,standard class,sc-20050,sample company a,home office,united states,los angeles,california,90045,west,off-pa-10002764,office supplies,office supplies,easy-staple paper,56.7,5,0.0,27.783
CA-2017-159688,2017-05-07,2017-05-12,standard class,ab-10060,adam bellavance,home office,united states,los angeles,california,90004,west,tec-ac-10000736,technology,technology,logitech g600 mmo gaming mouse,79.99,1,0.0,28.7964
CA-2016-136126,2016-05-24,2016-05-24,same day,eh-14125,eugene hildebrand,home office,united states,newport news,virginia,23602,south,off-su-10000898,office supplies,office supplies,"acme hot forged carbon steel scissors with nickel-plated handles, 3 7/8"" cut, 8""l",69.5,5,0.0,20.155
CA-2016-136126,2016-05-24,2016-05-24,same day,eh-14125,eugene hildebrand,home office,united states,newport news,virginia,23602,south,off-pa-10004327,office supplies,office supplies,xerox 1911,191.6,4,0.0,91.968
CA-2016-155033,2016-10-07,2016-10-12,standard class,cc-12475,cindy chapman,consumer,united states,los angeles,california,90032,west,off-pa-10000143,office supplies,office supplies,astroparche fine business paper,10.56,2,0.0,5.0688
CA-2014-156006,2014-04-30,2014-05-02,second class,tm-21010,tamara manning,consumer,united states,jackson,mississippi,39212,south,tec-ac-10002550,technology,technology,maxell 4.7gb dvd-rw 3/pack,47.79,3,0.0,16.2486
CA-2015-158659,2015-11-10,2015-11-14,second class,sc-20695,steve chapman,corporate,united states,richmond,indiana,47374,central,off-st-10003306,office supplies,office supplies,letter size cart,714.3,5,0.0,207.147
CA-2015-169796,2015-11-09,2015-11-14,standard class,dp-13240,dean percer,home office,united states,new york city,new york,10035,east,tec-ma-10000045,technology,technology,zebra zm400 thermal label printer,2321.9,2,0.0,1114.512
CA-2015-169796,2015-11-09,2015-11-14,standard class,dp-13240,dean percer,home office,united states,new york city,new york,10035,east,off-st-10001505,office supplies,office supplies,"perma stor-all hanging file box, 13 1/8""w x 12 1/4""d x 10 1/2""h",17.94,3,0.0,3.0498
CA-2015-102876,2015-09-07,2015-09-14,standard class,lr-17035,lisa ryan,corporate,united states,philadelphia,pennsylvania,19134,east,off-bi-10004781,office supplies,office supplies,gbc wire binding strips,9.522,1,0.7,-6.9828
CA-2015-102876,2015-09-07,2015-09-14,standard class,lr-17035,lisa ryan,corporate,united states,philadelphia,pennsylvania,19134,east,tec-ph-10002680,technology,technology,samsung galaxy note 3,791.964,6,0.4,-131.994
CA-2015-102876,2015-09-07,2015-09-14,standard class,lr-17035,lisa ryan,corporate,united states,philadelphia,pennsylvania,19134,east,off-bi-10000848,office supplies,office supplies,angle-d ring binders,4.923,3,0.7,-3.9384
US-2017-139647,2017-05-11,2017-05-13,first class,ts-21370,todd sumrall,corporate,united states,phoenix,arizona,85023,west,fur-bo-10004467,furniture,furniture,bestar classic bookcase,209.979,7,0.7,-356.9643
US-2017-160465,2017-07-21,2017-07-26,standard class,sw-20350,sean wendt,home office,united states,cleveland,ohio,44105,east,off-bi-10001670,office supplies,office supplies,vinyl sectional post binders,33.93,3,0.7,-22.62
US-2017-160465,2017-07-21,2017-07-26,standard class,sw-20350,sean wendt,home office,united states,cleveland,ohio,44105,east,off-st-10000136,office supplies,office supplies,letter size file,222.32,7,0.2,25.011
US-2017-160465,2017-07-21,2017-07-26,standard class,sw-20350,sean wendt,home office,united states,cleveland,ohio,44105,east,tec-ph-10004522,technology,technology,dexim xpower skin super-thin power case for iphone 5 - black,210.564,6,0.4,-52.641
CA-2014-153850,2014-11-24,2014-11-29,standard class,th-21100,thea hendricks,consumer,united states,toledo,ohio,43615,east,fur-fu-10002960,furniture,furniture,"eldon 200 class desk accessories, burgundy",35.168,7,0.2,9.6712
CA-2014-153850,2014-11-24,2014-11-29,standard class,th-21100,thea hendricks,consumer,united states,toledo,ohio,43615,east,tec-ph-10002584,technology,technology,samsung galaxy s4,1502.376,4,0.4,-250.396
CA-2014-127558,2014-11-15,2014-11-18,first class,ss-20410,shahid shariari,consumer,united states,los angeles,california,90008,west,fur-fu-10002505,furniture,furniture,eldon 100 class desk accessories,10.11,3,0.0,3.2352
CA-2014-127558,2014-11-15,2014-11-18,first class,ss-20410,shahid shariari,consumer,united states,los angeles,california,90008,west,tec-ac-10003832,technology,technology,logitech p710e mobile speakerphone,772.47,3,0.0,146.7693
CA-2014-127558,2014-11-15,2014-11-18,first class,ss-20410,shahid shariari,consumer,united states,los angeles,california,90008,west,off-su-10002537,office supplies,office supplies,acme box cutter scissors,20.46,2,0.0,5.3196
CA-2017-136511,2017-03-23,2017-03-25,second class,mz-17515,mary zewe,corporate,united states,new york city,new york,10011,east,off-su-10003505,office supplies,office supplies,premier electric letter opener,347.58,3,0.0,17.379
CA-2016-133795,2016-12-18,2016-12-24,standard class,je-15475,jeremy ellison,consumer,united states,san diego,california,92037,west,tec-ac-10001465,technology,technology,sandisk cruzer 64 gb usb flash drive,72.64,2,0.0,21.792
CA-2016-133795,2016-12-18,2016-12-24,standard class,je-15475,jeremy ellison,consumer,united states,san diego,california,92037,west,tec-ac-10003832,technology,technology,logitech p710e mobile speakerphone,772.47,3,0.0,146.7693
CA-2016-133795,2016-12-18,2016-12-24,standard class,je-15475,jeremy ellison,consumer,united states,san diego,california,92037,west,fur-fu-10003731,furniture,furniture,"eldon expressions wood and plastic desk accessories, oak",39.92,4,0.0,11.1776
US-2017-130953,2017-07-29,2017-08-03,standard class,rf-19735,roland fjeld,consumer,united states,oklahoma city,oklahoma,73120,central,off-bi-10004828,office supplies,office supplies,gbc poly designer binding covers,33.48,2,0.0,16.4052
US-2017-130953,2017-07-29,2017-08-03,standard class,rf-19735,roland fjeld,consumer,united states,oklahoma city,oklahoma,73120,central,tec-ph-10003012,technology,technology,nortel meridian m3904 professional digital phone,461.97,3,0.0,133.9713
US-2017-130953,2017-07-29,2017-08-03,standard class,rf-19735,roland fjeld,consumer,united states,oklahoma city,oklahoma,73120,central,off-ap-10002311,office supplies,office supplies,"holmes replacement filter for hepa air cleaner, very large room, hepa filter",137.62,2,0.0,60.5528
US-2017-130953,2017-07-29,2017-08-03,standard class,rf-19735,roland fjeld,consumer,united states,oklahoma city,oklahoma,73120,central,fur-ch-10004626,furniture,furniture,office star flex back scooter chair with aluminum finish frame,302.67,3,0.0,72.6408
CA-2014-151792,2014-09-02,2014-09-07,second class,cv-12295,christina vanderzanden,consumer,united states,chicago,illinois,60653,central,tec-ac-10001606,technology,technology,logitech wireless performance mouse mx for pc and mac,239.976,3,0.2,53.9946
CA-2017-139304,2017-01-29,2017-02-02,standard class,vg-21790,vivek gonzalez,consumer,united states,san francisco,california,94109,west,off-ar-10001216,office supplies,office supplies,newell 339,8.34,3,0.0,2.1684
CA-2017-139304,2017-01-29,2017-02-02,standard class,vg-21790,vivek gonzalez,consumer,united states,san francisco,california,94109,west,off-su-10001664,office supplies,office supplies,acme office executive series stainless steel trimmers,8.57,1,0.0,2.2282
CA-2017-139304,2017-01-29,2017-02-02,standard class,vg-21790,vivek gonzalez,consumer,united states,san francisco,california,94109,west,off-bi-10002498,office supplies,office supplies,clear mylar reinforcing strips,119.616,8,0.2,40.3704
CA-2016-155166,2016-12-26,2017-01-02,standard class,bb-11545,brenda bowman,corporate,united states,vineland,new jersey,8360,east,fur-ch-10003968,furniture,furniture,novimex turbo task chair,212.94,3,0.0,25.5528
CA-2016-155166,2016-12-26,2017-01-02,standard class,bb-11545,brenda bowman,corporate,united states,vineland,new jersey,8360,east,off-ap-10002765,office supplies,office supplies,fellowes advanced computer series surge protectors,26.49,1,0.0,7.4172
CA-2015-103954,2015-08-09,2015-08-13,second class,hr-14770,hallie redmond,home office,united states,milwaukee,wisconsin,53209,central,fur-bo-10004690,furniture,furniture,o'sullivan cherrywood estates traditional barrister bookcase,687.4,5,0.0,48.118
CA-2014-169803,2014-04-06,2014-04-12,standard class,sc-20260,scott cohen,corporate,united states,seattle,washington,98115,west,fur-ta-10000688,furniture,furniture,"chromcraft bull-nose wood round conference table top, wood base",653.55,3,0.0,111.1035
CA-2014-169803,2014-04-06,2014-04-12,standard class,sc-20260,scott cohen,corporate,united states,seattle,washington,98115,west,tec-ac-10003441,technology,technology,kingston digital datatraveler 32gb usb 2.0,33.9,2,0.0,2.034
CA-2017-141719,2017-11-17,2017-11-21,second class,eg-13900,emily grady,consumer,united states,naperville,illinois,60540,central,tec-ac-10003610,technology,technology,logitech illuminated - keyboard,239.96,5,0.2,83.986
CA-2015-136469,2015-07-11,2015-07-12,first class,ts-21370,todd sumrall,corporate,united states,wilmington,delaware,19805,east,fur-ta-10001520,furniture,furniture,"lesro sheffield collection coffee table, end table, center table, corner table",199.836,4,0.3,-37.1124
CA-2015-136469,2015-07-11,2015-07-12,first class,ts-21370,todd sumrall,corporate,united states,wilmington,delaware,19805,east,tec-ph-10001817,technology,technology,wilson electronics db pro signal booster,716.0,2,0.0,193.32
CA-2015-136469,2015-07-11,2015-07-12,first class,ts-21370,todd sumrall,corporate,united states,wilmington,delaware,19805,east,off-bi-10004492,office supplies,office supplies,tuf-vin binders,221.06,7,0.0,103.8982
CA-2016-158694,2016-11-10,2016-11-13,second class,ai-10855,arianne irving,consumer,united states,los angeles,california,90036,west,off-pa-10002421,office supplies,office supplies,embossed ink jet note cards,67.71,3,0.0,32.5008
CA-2016-158694,2016-11-10,2016-11-13,second class,ai-10855,arianne irving,consumer,united states,los angeles,california,90036,west,off-ap-10000055,office supplies,office supplies,belkin f9s820v06 8 outlet surge,129.92,4,0.0,38.976
CA-2016-158694,2016-11-10,2016-11-13,second class,ai-10855,arianne irving,consumer,united states,los angeles,california,90036,west,fur-fu-10000965,furniture,furniture,"howard miller 11-1/2"" diameter ridgewood wall clock",467.46,9,0.0,191.6586
CA-2016-158694,2016-11-10,2016-11-13,second class,ai-10855,arianne irving,consumer,united states,los angeles,california,90036,west,off-pa-10001363,office supplies,office supplies,xerox 1933,61.4,5,0.0,28.858
CA-2016-158694,2016-11-10,2016-11-13,second class,ai-10855,arianne irving,consumer,united states,los angeles,california,90036,west,off-st-10001496,office supplies,office supplies,standard rollaway file with lock,720.76,4,0.0,187.3976
CA-2016-158694,2016-11-10,2016-11-13,second class,ai-10855,arianne irving,consumer,united states,los angeles,california,90036,west,off-bi-10004656,office supplies,office supplies,peel & stick add-on corner pockets,5.184,3,0.2,1.8144
CA-2016-158694,2016-11-10,2016-11-13,second class,ai-10855,arianne irving,consumer,united states,los angeles,california,90036,west,off-ar-10001227,office supplies,office supplies,newell 338,14.7,5,0.0,3.969
US-2014-104759,2014-03-31,2014-04-04,standard class,dd-13570,dorothy dickinson,consumer,united states,chicago,illinois,60610,central,off-bi-10002071,office supplies,office supplies,fellowes black plastic comb bindings,8.134,7,0.8,-13.8278
US-2014-104759,2014-03-31,2014-04-04,standard class,dd-13570,dorothy dickinson,consumer,united states,chicago,illinois,60610,central,tec-ac-10004901,technology,technology,kensington slimblade notebook wireless mouse with nano receiver,79.984,2,0.2,13.9972
CA-2015-150511,2015-09-18,2015-09-24,standard class,ab-10060,adam bellavance,home office,united states,des moines,washington,98198,west,off-pa-10001776,office supplies,office supplies,"wirebound message books, four 2 3/4"" x 5"" forms per page, 600 sets per book",18.54,2,0.0,8.7138
CA-2015-134922,2015-11-07,2015-11-11,standard class,kb-16240,karen bern,corporate,united states,philadelphia,pennsylvania,19140,east,off-en-10000483,office supplies,office supplies,"white envelopes, white envelopes with clear poly window",24.4,2,0.2,7.93
US-2017-120607,2017-05-19,2017-05-19,same day,jc-15775,john castell,consumer,united states,atlanta,georgia,30318,south,off-pa-10003129,office supplies,office supplies,tops white computer printout paper,195.64,4,0.0,91.9508
CA-2015-141243,2015-01-03,2015-01-08,second class,ah-10465,amy hunt,consumer,united states,dallas,texas,75217,central,tec-ac-10003198,technology,technology,enermax acrylux wireless keyboard,398.4,5,0.2,84.66
CA-2015-141243,2015-01-03,2015-01-08,second class,ah-10465,amy hunt,consumer,united states,dallas,texas,75217,central,off-ar-10001246,office supplies,office supplies,newell 317,7.056,3,0.2,0.7938
CA-2015-141243,2015-01-03,2015-01-08,second class,ah-10465,amy hunt,consumer,united states,dallas,texas,75217,central,fur-bo-10003272,furniture,furniture,o'sullivan living dimensions 5-shelf bookcases,1352.3976,9,0.32,-437.5404
CA-2015-162166,2015-09-08,2015-09-11,first class,nm-18520,neoma murray,consumer,united states,moreno valley,california,92553,west,off-pa-10002606,office supplies,office supplies,xerox 1928,26.4,5,0.0,11.88
CA-2015-162166,2015-09-08,2015-09-11,first class,nm-18520,neoma murray,consumer,united states,moreno valley,california,92553,west,off-st-10002486,office supplies,office supplies,eldon shelf savers cubes and bins,41.88,6,0.0,0.8376
CA-2016-120796,2016-04-03,2016-04-07,standard class,cs-11950,carlos soltero,consumer,united states,philadelphia,pennsylvania,19140,east,off-bi-10004330,office supplies,office supplies,"gbc velobind prepunched cover sets, regency series",99.846,9,0.7,-83.205
CA-2016-109722,2016-12-05,2016-12-07,second class,tp-21130,theone pippenger,consumer,united states,georgetown,kentucky,40324,south,tec-ph-10000560,technology,technology,samsung galaxy s iii - 16gb - pebble blue (t-mobile),699.98,2,0.0,195.9944
CA-2016-109722,2016-12-05,2016-12-07,second class,tp-21130,theone pippenger,consumer,united states,georgetown,kentucky,40324,south,off-st-10000060,office supplies,office supplies,fellowes bankers box staxonsteel drawer file/stacking system,584.82,9,0.0,70.1784
CA-2015-136798,2015-05-08,2015-05-12,standard class,dl-12925,daniel lacy,consumer,united states,minneapolis,minnesota,55407,central,off-bi-10003684,office supplies,office supplies,wilson jones legal size ring binders,43.98,2,0.0,21.99
CA-2015-136798,2015-05-08,2015-05-12,standard class,dl-12925,daniel lacy,consumer,united states,minneapolis,minnesota,55407,central,tec-ph-10000441,technology,technology,vtech ds6151,377.97,3,0.0,105.8316
CA-2015-136798,2015-05-08,2015-05-12,standard class,dl-12925,daniel lacy,consumer,united states,minneapolis,minnesota,55407,central,fur-fu-10000723,furniture,furniture,"deflect-o economat studded, no bevel mat for low pile carpeting",123.96,3,0.0,11.1564
CA-2017-122196,2017-09-22,2017-09-24,first class,ca-12265,christina anderson,consumer,united states,wilmington,delaware,19805,east,tec-ph-10004977,technology,technology,ge 30524ee4,391.98,2,0.0,113.6742
CA-2017-142090,2017-11-30,2017-12-07,standard class,sc-20380,shahid collister,consumer,united states,burlington,north carolina,27217,south,tec-ac-10002001,technology,technology,logitech wireless gaming headset g930,383.976,3,0.2,81.5949
CA-2017-142090,2017-11-30,2017-12-07,standard class,sc-20380,shahid collister,consumer,united states,burlington,north carolina,27217,south,fur-ta-10001889,furniture,furniture,bush advantage collection racetrack conference table,1781.682,7,0.4,-653.2834
CA-2017-160934,2017-01-15,2017-01-19,standard class,tt-21460,tonja turnell,home office,united states,los angeles,california,90008,west,off-ar-10003504,office supplies,office supplies,newell 347,21.4,5,0.0,6.206
CA-2014-124478,2014-08-08,2014-08-12,standard class,ma-17560,matt abelman,home office,united states,trenton,michigan,48183,central,tec-co-10001571,technology,technology,sharp 1540cs digital laser copier,549.99,1,0.0,274.995
CA-2014-124478,2014-08-08,2014-08-12,standard class,ma-17560,matt abelman,home office,united states,trenton,michigan,48183,central,off-ap-10002495,office supplies,office supplies,"acco smartsocket table surge protector, 6 color-coded adapter outlets",167.535,3,0.1,37.23
CA-2014-124478,2014-08-08,2014-08-12,standard class,ma-17560,matt abelman,home office,united states,trenton,michigan,48183,central,off-en-10002500,office supplies,office supplies,globe weis peel & seel first class envelopes,38.34,3,0.0,17.253
CA-2014-124478,2014-08-08,2014-08-12,standard class,ma-17560,matt abelman,home office,united states,trenton,michigan,48183,central,fur-fu-10002088,furniture,furniture,nu-dell float frame 11 x 14 1/2,53.88,6,0.0,22.6296
CA-2014-124478,2014-08-08,2014-08-12,standard class,ma-17560,matt abelman,home office,united states,trenton,michigan,48183,central,tec-ph-10001128,technology,technology,motorola droid maxx,299.98,2,0.0,83.9944
CA-2015-145485,2015-11-05,2015-11-05,same day,jm-16195,justin mackendrick,consumer,united states,san francisco,california,94109,west,off-st-10000649,office supplies,office supplies,hanging personal folder file,62.8,4,0.0,15.7
CA-2017-151071,2017-04-25,2017-04-29,second class,mb-18085,mick brown,consumer,united states,los angeles,california,90049,west,off-bi-10002103,office supplies,office supplies,"cardinal slant-d ring binder, heavy gauge vinyl",13.904,2,0.2,4.5188
CA-2014-134572,2014-04-20,2014-04-22,second class,sv-20365,seth vernon,consumer,united states,houston,texas,77070,central,fur-ta-10001705,furniture,furniture,bush advantage collection round conference table,744.1,5,0.3,-95.67
CA-2014-134572,2014-04-20,2014-04-22,second class,sv-20365,seth vernon,consumer,united states,houston,texas,77070,central,off-st-10004634,office supplies,office supplies,"personal folder holder, ebony",44.84,5,0.2,5.605
CA-2014-134572,2014-04-20,2014-04-22,second class,sv-20365,seth vernon,consumer,united states,houston,texas,77070,central,fur-ta-10004442,furniture,furniture,riverside furniture stanwyck manor table series,401.59,2,0.3,-131.951
CA-2017-143217,2017-11-11,2017-11-17,standard class,cg-12040,catherine glotzbach,home office,united states,milwaukee,wisconsin,53209,central,off-bi-10002949,office supplies,office supplies,prestige round ring binders,18.24,3,0.0,8.5728
US-2017-133312,2017-11-25,2017-11-29,standard class,bd-11500,bradley drucker,consumer,united states,san francisco,california,94122,west,fur-bo-10002213,furniture,furniture,"sauder forest hills library, woodland oak finish",359.499,3,0.15,-29.6058
US-2017-133312,2017-11-25,2017-11-29,standard class,bd-11500,bradley drucker,consumer,united states,san francisco,california,94122,west,off-st-10001325,office supplies,office supplies,sterilite officeware hinged file box,10.48,1,0.0,2.8296
US-2015-137533,2015-12-18,2015-12-18,same day,jk-15640,jim kriz,home office,united states,cleveland,ohio,44105,east,off-pa-10003441,office supplies,office supplies,xerox 226,20.736,4,0.2,7.2576
CA-2016-155138,2016-09-08,2016-09-12,standard class,jm-15580,jill matthias,consumer,united states,monroe,north carolina,28110,south,tec-ac-10004209,technology,technology,memorex froggy flash drive 4 gb,35.168,4,0.2,8.3524
CA-2016-155138,2016-09-08,2016-09-12,standard class,jm-15580,jill matthias,consumer,united states,monroe,north carolina,28110,south,off-pa-10000501,office supplies,office supplies,petty cash envelope,64.704,3,0.2,23.4552
CA-2016-108350,2016-06-06,2016-06-09,second class,sc-20230,scot coram,corporate,united states,lowell,massachusetts,1852,east,off-pa-10003656,office supplies,office supplies,xerox 1935,105.52,4,0.0,48.5392
CA-2015-144302,2015-06-19,2015-06-23,standard class,me-17320,maria etezadi,home office,united states,dallas,texas,75081,central,off-bi-10001107,office supplies,office supplies,"gbc white gloss covers, plain front",5.792,2,0.8,-9.5568
CA-2015-109001,2015-03-05,2015-03-09,standard class,kn-16390,katherine nockton,corporate,united states,philadelphia,pennsylvania,19120,east,tec-ph-10000562,technology,technology,samsung convoy 3,466.158,7,0.4,-93.2316
CA-2015-109001,2015-03-05,2015-03-09,standard class,kn-16390,katherine nockton,corporate,united states,philadelphia,pennsylvania,19120,east,tec-ac-10001101,technology,technology,sony 16gb class 10 micro sdhc r40 memory card,10.312,1,0.2,-1.289
CA-2015-109001,2015-03-05,2015-03-09,standard class,kn-16390,katherine nockton,corporate,united states,philadelphia,pennsylvania,19120,east,off-bi-10003529,office supplies,office supplies,avery round ring poly binders,2.556,3,0.7,-1.7892
CA-2017-132738,2017-08-04,2017-08-07,first class,hm-14860,harry marie,corporate,united states,loveland,colorado,80538,west,off-pa-10001752,office supplies,office supplies,hammermill copyplus copy paper (20lb. and 84 bright),7.968,2,0.2,2.8884
CA-2017-132738,2017-08-04,2017-08-07,first class,hm-14860,harry marie,corporate,united states,loveland,colorado,80538,west,off-en-10001141,office supplies,office supplies,"manila recycled extra-heavyweight clasp envelopes, 6"" x 9""",8.784,1,0.2,3.1842
CA-2017-156720,2017-12-30,2018-01-03,standard class,jm-15580,jill matthias,consumer,united states,loveland,colorado,80538,west,off-fa-10003472,office supplies,office supplies,bagged rubber bands,3.024,3,0.2,-0.6048
CA-2015-119102,2015-05-23,2015-05-27,standard class,kh-16690,kristen hastings,corporate,united states,woonsocket,rhode island,2895,east,off-st-10004507,office supplies,office supplies,advantus rolling storage box,51.45,3,0.0,13.8915
US-2014-140452,2014-12-06,2014-12-10,standard class,bk-11260,berenike kampe,consumer,united states,chicago,illinois,60610,central,off-ap-10004036,office supplies,office supplies,bionaire 99.97% hepa air cleaner,14.016,4,0.8,-31.536
US-2014-140452,2014-12-06,2014-12-10,standard class,bk-11260,berenike kampe,consumer,united states,chicago,illinois,60610,central,fur-ta-10004086,furniture,furniture,ki adjustable-height table,214.95,5,0.5,-120.372
US-2014-140452,2014-12-06,2014-12-10,standard class,bk-11260,berenike kampe,consumer,united states,chicago,illinois,60610,central,tec-ph-10000307,technology,technology,shocksock galaxy s4 armband,35.04,4,0.2,-7.008
US-2014-140452,2014-12-06,2014-12-10,standard class,bk-11260,berenike kampe,consumer,united states,chicago,illinois,60610,central,fur-fu-10002088,furniture,furniture,nu-dell float frame 11 x 14 1/2,10.776,3,0.6,-4.8492
US-2014-140452,2014-12-06,2014-12-10,standard class,bk-11260,berenike kampe,consumer,united states,chicago,illinois,60610,central,off-bi-10004965,office supplies,office supplies,ibico covers for plastic or wire binding elements,4.6,2,0.8,-8.05
US-2014-140452,2014-12-06,2014-12-10,standard class,bk-11260,berenike kampe,consumer,united states,chicago,illinois,60610,central,off-st-10002485,office supplies,office supplies,rogers deluxe file chest,35.168,2,0.2,-8.3524
CA-2015-141936,2015-08-07,2015-08-12,standard class,pn-18775,parhena norris,home office,united states,bakersfield,california,93309,west,off-bi-10002194,office supplies,office supplies,cardinal hold-it cd pocket,19.152,3,0.2,6.4638
CA-2014-158442,2014-03-17,2014-03-17,same day,az-10750,annie zypern,consumer,united states,dallas,texas,75217,central,off-ar-10003732,office supplies,office supplies,newell 333,4.448,2,0.2,0.3336
CA-2014-158442,2014-03-17,2014-03-17,same day,az-10750,annie zypern,consumer,united states,dallas,texas,75217,central,off-pa-10002195,office supplies,office supplies,xerox 1966,5.184,1,0.2,1.8792
CA-2014-158442,2014-03-17,2014-03-17,same day,az-10750,annie zypern,consumer,united states,dallas,texas,75217,central,off-pa-10002365,office supplies,office supplies,xerox 1967,15.552,3,0.2,5.4432
CA-2015-167374,2015-03-26,2015-03-30,second class,gm-14500,gene mcclure,consumer,united states,philadelphia,pennsylvania,19140,east,off-pa-10001950,office supplies,office supplies,southworth 25% cotton antique laid paper & envelopes,40.032,6,0.2,12.51
CA-2015-167374,2015-03-26,2015-03-30,second class,gm-14500,gene mcclure,consumer,united states,philadelphia,pennsylvania,19140,east,tec-ac-10004633,technology,technology,"verbatim 25 gb 6x blu-ray single layer recordable disc, 3/pack",16.776,3,0.2,5.0328
CA-2014-116568,2014-12-14,2014-12-20,standard class,bm-11785,bryan mills,consumer,united states,deltona,florida,32725,south,fur-ch-10002439,furniture,furniture,"iceberg nesting folding chair, 19w x 6d x 43h",186.304,4,0.2,13.9728
CA-2015-147102,2015-09-19,2015-09-26,standard class,nh-18610,nicole hansen,corporate,united states,columbus,georgia,31907,south,tec-ac-10000682,technology,technology,kensington k72356us mouse-in-a-box usb desktop mouse,66.36,4,0.0,23.226
CA-2017-132213,2017-04-25,2017-04-26,first class,pn-18775,parhena norris,home office,united states,nashville,tennessee,37211,south,off-ar-10004078,office supplies,office supplies,newell 312,42.048,9,0.2,5.256
CA-2017-132213,2017-04-25,2017-04-26,first class,pn-18775,parhena norris,home office,united states,nashville,tennessee,37211,south,off-ar-10001958,office supplies,office supplies,stanley bostitch contemporary electric pencil sharpeners,67.92,5,0.2,6.792
CA-2014-138450,2014-10-18,2014-10-22,standard class,eh-13765,edward hooks,corporate,united states,philadelphia,pennsylvania,19134,east,off-en-10001335,office supplies,office supplies,"white business envelopes with contemporary seam, recycled white business envelopes",52.512,6,0.2,19.692
CA-2014-138450,2014-10-18,2014-10-22,standard class,eh-13765,edward hooks,corporate,united states,philadelphia,pennsylvania,19134,east,off-st-10003479,office supplies,office supplies,"eldon base for stackable storage shelf, platinum",186.912,6,0.2,-35.046
CA-2014-138450,2014-10-18,2014-10-22,standard class,eh-13765,edward hooks,corporate,united states,philadelphia,pennsylvania,19134,east,off-pa-10003016,office supplies,office supplies,"adams ""while you were out"" message pads",10.048,4,0.2,3.14
CA-2015-153073,2015-11-13,2015-11-13,same day,ha-14905,helen abelman,consumer,united states,chicago,illinois,60610,central,fur-fu-10001025,furniture,furniture,"eldon imàge series desk accessories, clear",17.496,9,0.6,-7.4358
CA-2016-147970,2016-01-31,2016-02-02,second class,ab-10150,aimee bixby,consumer,united states,dallas,texas,75220,central,off-pa-10003936,office supplies,office supplies,xerox 1994,15.552,3,0.2,5.4432
CA-2016-150658,2016-11-17,2016-11-22,standard class,ms-17365,maribeth schnelling,consumer,united states,carlsbad,new mexico,88220,west,off-bi-10004140,office supplies,office supplies,avery non-stick binders,10.776,3,0.2,3.3675
CA-2017-125640,2017-07-25,2017-07-29,standard class,dd-13570,dorothy dickinson,consumer,united states,philadelphia,pennsylvania,19134,east,off-la-10004178,office supplies,office supplies,avery 491,3.304,1,0.2,1.0738
CA-2017-154137,2017-11-11,2017-11-17,standard class,mt-17815,meg tillman,consumer,united states,new york city,new york,10009,east,off-st-10003324,office supplies,office supplies,belkin omniview se rackmount kit,35.48,1,0.0,0.0
CA-2015-127173,2015-09-26,2015-10-03,standard class,gm-14500,gene mcclure,consumer,united states,oceanside,new york,11572,east,off-fa-10004854,office supplies,office supplies,"vinyl coated wire paper clips in organizer box, 800/box",34.44,3,0.0,16.1868
CA-2015-127173,2015-09-26,2015-10-03,standard class,gm-14500,gene mcclure,consumer,united states,oceanside,new york,11572,east,tec-ma-10002859,technology,technology,ativa mdm8000 8-sheet micro-cut shredder,629.93,7,0.0,296.0671
CA-2015-127173,2015-09-26,2015-10-03,standard class,gm-14500,gene mcclure,consumer,united states,oceanside,new york,11572,east,off-bi-10000088,office supplies,office supplies,gbc imprintable covers,79.056,9,0.2,28.6578
CA-2014-149538,2014-04-04,2014-04-08,standard class,kb-16585,ken black,corporate,united states,lafayette,louisiana,70506,south,off-st-10004180,office supplies,office supplies,safco commercial shelving,232.55,5,0.0,9.302
CA-2014-149538,2014-04-04,2014-04-08,standard class,kb-16585,ken black,corporate,united states,lafayette,louisiana,70506,south,tec-ac-10002926,technology,technology,logitech wireless marathon mouse m705,99.98,2,0.0,42.9914
CA-2014-149538,2014-04-04,2014-04-08,standard class,kb-16585,ken black,corporate,united states,lafayette,louisiana,70506,south,off-pa-10003797,office supplies,office supplies,xerox 209,19.44,3,0.0,9.3312
CA-2014-149538,2014-04-04,2014-04-08,standard class,kb-16585,ken black,corporate,united states,lafayette,louisiana,70506,south,off-pa-10002195,office supplies,office supplies,xerox 1966,12.96,2,0.0,6.3504
CA-2014-160766,2014-09-14,2014-09-14,same day,dm-13015,darrin martin,consumer,united states,new york city,new york,10009,east,fur-ta-10001039,furniture,furniture,ki adjustable-height table,464.292,9,0.4,-108.3348
CA-2014-160766,2014-09-14,2014-09-14,same day,dm-13015,darrin martin,consumer,united states,new york city,new york,10009,east,off-en-10001099,office supplies,office supplies,staple envelope,68.46,7,0.0,31.4916
CA-2014-160766,2014-09-14,2014-09-14,same day,dm-13015,darrin martin,consumer,united states,new york city,new york,10009,east,tec-ma-10003979,technology,technology,ativa v4110mdd micro-cut shredder,2799.96,4,0.0,1371.9804
CA-2014-160766,2014-09-14,2014-09-14,same day,dm-13015,darrin martin,consumer,united states,new york city,new york,10009,east,off-ap-10002945,office supplies,office supplies,honeywell enviracaire portable hepa air cleaner for 17' x 22' room,601.3,2,0.0,198.429
